1000000	1
1000024	2
1000048	3
1000072	4
1000096	5
1000120	6
1000144	7
1000168	8
1000192	9
1000216	10
1000264	11
1000288	12
1000312	13
1000336	14
1000360	15
1000385	16
1000409	17
1000433	18
1000457	19
1000481	20
1000505	21
1000529	22
1000553	23
1000577	24
1000601	25
1000625	26
1000649	27
1000674	28
1000698	29
1000722	30
1000746	31
1000770	32
1000794	33
1000818	34
1000842	35
1000866	36
1000890	37
1000914	38
1000938	39
1000963	40
1000987	41
1001011	42
1001035	43
1001059	44
1001083	45
1001108	46
1001132	47
1001156	48
1001180	49
1001205	50
1001229	51
1001253	52
1001277	53
1001302	54
1001326	55
1001350	56
1001374	57
1001399	58
1001423	59
1001447	60
1001471	61
1001495	62
1001519	63
1001544	64
1001568	65
1001592	66
1001616	67
1001640	68
1001664	69
1001688	70
1001713	71
1001737	72
1001761	73
1001785	74
1001809	75
1001833	76
1001858	77
1001882	78
1001906	79
1001930	80
1001954	81
1001978	82
1002002	83
1002027	84
1002051	85
1002075	86
1002099	87
1002123	88
1002147	89
1002171	90
1002195	91
1002220	92
1002244	93
1002268	94
1002292	95
1002317	96
1002341	97
1002366	98
1002391	99
1002415	100
1002440	101
1002465	102
1002489	103
1002514	104
1002539	105
1002564	106
1002589	107
1002614	108
1002639	109
1002664	110
1002688	111
1002713	112
1002738	113
1002762	114
1002787	115
1002812	116
1002837	117
1002862	118
1002887	119
1002912	120
1002937	121
1002962	122
1002987	123
1003013	124
1003038	125
1003063	126
1003089	127
1003114	128
1003140	129
1003165	130
1003173	65
1003196	66
1003220	67
1003244	68
1003268	69
1003292	70
1003316	71
1003340	72
1003364	73
1003388	74
1003412	75
1003437	76
1003461	77
1003485	78
1003509	79
1003533	80
1003558	81
1003582	82
1003606	83
1003630	84
1003654	85
1003678	86
1003703	87
1003727	88
1003751	89
1003775	90
1003799	91
1003824	92
1003848	93
1003872	94
1003896	95
1003920	96
1003945	97
1003969	98
1003993	99
1004017	100
1004041	101
1004066	102
1004090	103
1004114	104
1004138	105
1004162	106
1004187	107
1004211	108
1004236	109
1004260	110
1004285	111
1004310	112
1004334	113
1004359	114
1004384	115
1004409	116
1004434	117
1004459	118
1004484	119
1004509	120
1004534	121
1004559	122
1004584	123
1004610	124
1004635	125
1004660	126
1004686	127
1004711	128
1004737	129
1004762	130
1004788	131
1004814	132
1004840	133
1004865	66
1004867	67
1004879	68
1004903	69
1004927	70
1004951	71
1004975	72
1004999	73
1005023	74
1005048	75
1005072	76
1005096	77
1005120	78
1005144	79
1005168	80
1005192	81
1005216	82
1005240	83
1005264	84
1005288	85
1005313	86
1005337	87
1005361	88
1005385	89
1005410	90
1005434	91
1005458	92
1005482	93
1005507	94
1005531	95
1005555	96
1005579	97
1005603	98
1005628	99
1005652	100
1005676	101
1005700	102
1005725	103
1005749	104
1005773	105
1005798	106
1005822	107
1005846	108
1005870	109
1005895	110
1005919	111
1005944	112
1005968	113
1005993	114
1006017	115
1006042	116
1006067	117
1006092	118
1006117	119
1006141	120
1006166	121
1006191	122
1006216	123
1006241	124
1006266	125
1006291	126
1006317	127
1006342	128
1006367	129
1006393	130
1006418	131
1006444	132
1006470	133
1006496	134
1006505	67
1006517	68
1006549	69
1006573	70
1006597	71
1006621	72
1006645	73
1006670	74
1006694	75
1006718	76
1006742	77
1006766	78
1006790	79
1006815	80
1006839	81
1006863	82
1006887	83
1006912	84
1006936	85
1006960	86
1006984	87
1007009	88
1007033	89
1007057	90
1007081	91
1007105	92
1007130	93
1007154	94
1007178	95
1007202	96
1007227	97
1007251	98
1007275	99
1007299	100
1007323	101
1007348	102
1007372	103
1007397	104
1007421	105
1007446	106
1007470	107
1007495	108
1007519	109
1007544	110
1007569	111
1007593	112
1007618	113
1007642	114
1007667	115
1007691	116
1007716	117
1007741	118
1007766	119
1007791	120
1007816	121
1007840	122
1007866	123
1007891	124
1007916	125
1007941	126
1007966	127
1007991	128
1008017	129
1008042	130
1008068	131
1008093	132
1008119	133
1008145	134
1008171	135
1008171	67
1008182	68
1008195	69
1008219	70
1008243	71
1008268	72
1008292	73
1008316	74
1008340	75
1008365	76
1008389	77
1008413	78
1008437	79
1008461	80
1008485	81
1008510	82
1008534	83
1008558	84
1008582	85
1008606	86
1008630	87
1008654	88
1008679	89
1008703	90
1008727	91
1008751	92
1008775	93
1008799	94
1008823	95
1008848	96
1008872	97
1008896	98
1008920	99
1008944	100
1008968	101
1008993	102
1009017	103
1009041	104
1009065	105
1009090	106
1009114	107
1009139	108
1009163	109
1009188	110
1009213	111
1009237	112
1009262	113
1009287	114
1009312	115
1009336	116
1009361	117
1009386	118
1009411	119
1009436	120
1009461	121
1009486	122
1009511	123
1009536	124
1009561	125
1009564	62
1009581	63
1009605	64
1009629	65
1009653	66
1009677	67
1009702	68
1009726	69
1009750	70
1009774	71
1009799	72
1009823	73
1009847	74
1009871	75
1009895	76
1009920	77
1009944	78
1009968	79
1009992	80
