1000000	0	0
1000100	18848	18848
1000200	76880	58032
1000300	167648	90768
1000400	305040	137392
1000500	471448	166408
1000600	672328	200880
1000700	930248	257920
1000800	1205528	275280
1000900	1529912	324384
1001000	1893728	363816
1001100	2279120	385392
1001200	2730976	451856
1001300	3196720	465744
1001400	3707600	510880
1001500	4262376	554776
1001600	4839224	576848
1001700	5470632	631408
1001800	6140976	670344
1001900	6833640	692664
1002000	7573672	740032
1002100	8352888	779216
1002200	9165832	812944
1002300	10019200	853368
1002400	10894888	875688
1002500	11800584	905696
1002600	12737280	936696
1002700	13707208	969928
1002800	14702184	994976
1002900	15711048	1008864
1003000	16718672	1007624
1003100	17724064	1005392
1003200	18573712	849648
1003300	19186768	613056
1003400	19849672	662904
1003500	20531920	682248
1003600	21266248	734328
1003700	22036784	770536
1003800	22839808	803024
1003900	23683504	843696
1004000	24565640	882136
1004100	25485472	919832
1004200	26430352	944880
1004300	27403504	973152
1004400	28389800	986296
1004500	29393704	1003904
1004600	30400336	1006632
1004700	31403992	1003656
1004800	32407648	1003656
1004900	33250104	842456
1005000	33898376	648272
1005100	34567728	669352
1005200	35282464	714736
1005300	36042584	760120
1005400	36822296	779712
1005500	37656568	834272
1005600	38522832	866264
1005700	39424808	901976
1005800	40357536	932728
1005900	41318288	960752
1006000	42299128	980840
1006100	43295840	996712
1006200	44302472	1006632
1006300	45306624	1004152
1006400	46307800	1001176
1006500	47308232	1000432
1006600	47997672	689440
1006700	48635528	637856
1006800	49332160	696632
1006900	50065000	732840
1007000	50822640	757640
1007100	51632856	810216
1007200	52471344	838488
1007300	53352488	881144
1007400	54267360	914872
1007500	55195128	927768
1007600	56161832	966704
1007700	57151848	990016
1007800	58158232	1006384
1007900	59163872	1005640
1008000	60166784	1002912
1008100	61167464	1000680
1008200	62038192	870728
1008300	62677040	638848
1008400	63336720	659680
1008500	64053936	717216
1008600	64796696	742760
1008700	65580376	783680
1008800	66408696	828320
1008900	67264792	856096
1009000	68164536	899744
1009100	69094040	929504
1009200	70049832	955792
1009300	71034392	984560
1009400	72040032	1005640
1009500	73047656	1007624
1009600	73838528	790872
1009700	74436704	598176
1009800	75055712	619008
1009900	75724816	669104
