1000000	0	0
1000100	9672	9672
1000200	38688	29016
1000300	94240	55552
1000400	182032	87792
1000500	305536	123504
1000600	464752	159216
1000700	608344	143592
1000800	734824	126480
1000900	897016	162192
1001000	1110048	213032
1001100	1328536	218488
1001200	1517016	188480
1001300	1682184	165168
1001400	1901416	219232
1001500	2140984	239568
1001600	2391960	250976
1001700	2593336	201376
1001800	2785784	192448
1001900	3010472	224688
1002000	3270872	260400
1002100	3540944	270072
1002200	3747032	206088
1002300	3947912	200880
1002400	4205832	257920
1002500	4474416	268584
1002600	4737792	263376
1002700	4930240	192448
1002800	5154680	224440
1002900	5403176	248496
1003000	5687384	284208
1003100	5951504	264120
1003200	6148168	196664
1003300	6366904	218736
1003400	6641688	274784
1003500	6911512	269824
1003600	7166456	254944
1003700	7355432	188976
1003800	7600456	245024
1003900	7863832	263376
1004000	8136632	272800
1004100	8382896	246264
1004200	8595680	212784
1004300	8829296	233616
1004400	9099616	270320
1004500	9383824	284208
1004600	9615704	231880
1004700	9819560	203856
1004800	10080704	261144
1004900	10358960	278256
1005000	10641928	282968
1005100	10846776	204848
1005200	11072456	225680
1005300	11317976	245520
1005400	11599208	281232
1005500	11888376	289168
1005600	12082560	194184
1005700	12298320	215760
1005800	12567648	269328
1005900	12836976	269328
1006000	13131600	294624
1006100	13314624	183024
1006200	13553200	238576
1006300	13810624	257424
1006400	14095824	285200
1006500	14347048	251224
1006600	14553384	206336
1006700	14781048	227664
1006800	15051864	270816
1006900	15343512	291648
1007000	15591512	248000
1007100	15786440	194928
1007200	16034440	248000
1007300	16307240	272800
1007400	16585496	278256
1007500	16808944	223448
1007600	17028176	219232
1007700	17267744	239568
1007800	17543024	275280
1007900	17826736	283712
1008000	18055392	228656
1008100	18262224	206832
1008200	18517416	255192
1008300	18795672	278256
1008400	19069464	273792
1008500	19274808	205344
1008600	19506936	232128
1008700	19758408	251472
1008800	20045592	287184
1008900	20312192	266600
1009000	20523240	211048
1009100	20741976	218736
1009200	21003864	261888
1009300	21286584	282720
1009400	21555664	269080
1009500	21744640	188976
1009600	21986936	242296
1009700	22253040	266104
1009800	22525840	272800
1009900	22785496	259656
