1000000	0	0
1000100	531216	531216
1000200	1065904	534688
1000300	1431456	365552
1000400	1804696	373240
1000500	2220096	415400
1000600	2624336	404240
1000700	2984432	360096
1000800	3260208	275776
1000900	3567232	307024
1001000	3902032	334800
1001100	4250968	348936
1001200	4540880	289912
1001300	4774496	233616
1001400	5057464	282968
1001500	5375896	318432
1001600	5689616	313720
1001700	5923976	234360
1001800	6165776	241800
1001900	6426176	260400
1002000	6722288	296112
1002100	7025096	302808
1002200	7240856	215760
1002300	7462568	221712
1002400	7725448	262880
1002500	8013128	287680
1002600	8313208	300080
1002700	8513840	200632
1002800	8750184	236344
1002900	9016040	265856
1003000	9305704	289664
1003100	9571808	266104
1003200	9778144	206336
1003300	10005808	227664
1003400	10269184	263376
1003500	10568272	299088
1003600	10830656	262384
1003700	11025584	194928
1003800	11265896	240312
1003900	11546384	280488
1004000	11824640	278256
1004100	12060984	236344
1004200	12273024	212040
1004300	12513584	240560
1004400	12785888	272304
1004500	13066872	280984
1004600	13306936	240064
1004700	13510792	203856
1004800	13753336	242544
1004900	14035312	281976
1005000	14309352	274040
1005100	14525856	216504
1005200	14743848	217992
1005300	15003256	259408
1005400	15287464	284208
1005500	15562744	275280
1005600	15772056	209312
1005700	15989552	217496
1005800	16241024	251472
1005900	16528208	287184
1006000	16808696	280488
1006100	16994696	186000
1006200	17218888	224192
1006300	17496896	278008
1006400	17766968	270072
1006500	18038280	271312
1006600	18237176	198896
1006700	18472280	235104
1006800	18735656	263376
1006900	19022840	287184
1007000	19269600	246760
1007100	19467504	197904
1007200	19701120	233616
1007300	19991032	289912
1007400	20275488	284456
1007500	20500176	224688
1007600	20706016	205840
1007700	20958976	252960
1007800	21234256	275280
1007900	21517968	283712
1008000	21730256	212288
1008100	21944280	214024
1008200	22189800	245520
1008300	22471032	281232
1008400	22760200	289168
1008500	22966040	205840
1008600	23179072	213032
1008700	23449640	270568
1008800	23727896	278256
1008900	24003424	275528
1009000	24192400	188976
1009100	24425024	232624
1009200	24682448	257424
1009300	24975584	293136
1009400	25242680	267096
1009500	25435872	193192
1009600	25660560	224688
1009700	25944272	283712
1009800	26217072	272800
1009900	26463336	246264
