1000000	0	0
1000100	531216	531216
1000200	1065904	534688
1000300	1431704	365800
1000400	1804696	372992
1000500	2220096	415400
1000600	2624584	404488
1000700	2984680	360096
1000800	3251280	266600
1000900	3567480	316200
1001000	3902280	334800
1001100	4246752	344472
1001200	4529224	282472
1001300	4774744	245520
1001400	5044072	269328
1001500	5354320	310248
1001600	5666056	311736
1001700	5924224	258168
1001800	6145936	221712
1001900	6426424	280488
1002000	6722536	296112
1002100	7017408	294872
1002200	7229448	212040
1002300	7462816	233368
1002400	7720240	257424
1002500	8013376	293136
1002600	8313456	300080
1002700	8514088	200632
1002800	8735800	221712
1002900	9016288	280488
1003000	9286360	270072
1003100	9572056	285696
1003200	9762272	190216
1003300	10006056	243784
1003400	10269432	263376
1003500	10560584	291152
1003600	10816272	255688
1003700	11025832	209560
1003800	11256472	230640
1003900	11535224	278752
1004000	11824888	289664
1004100	12061232	236344
1004200	12259136	197904
1004300	12513832	254696
1004400	12786136	272304
1004500	13067120	280984
1004600	13291808	224688
1004700	13511040	219232
1004800	13750608	239568
1004900	14025888	275280
1005000	14309600	283712
1005100	14526104	216504
1005200	14735912	209808
1005300	15002760	266848
1005400	15278040	275280
1005500	15551832	273792
1005600	15757672	205840
1005700	15989800	232128
1005800	16241272	251472
1005900	16528456	287184
1006000	16797288	268832
1006100	16994944	197656
1006200	17216656	221712
1006300	17488216	271560
1006400	17767216	279000
1006500	18038528	271312
1006600	18227504	188976
1006700	18472032	244528
1006800	18735904	263872
1006900	19008704	272800
1007000	19254968	246264
1007100	19467752	212784
1007200	19701368	233616
1007300	19970696	269328
1007400	20256888	286192
1007500	20500424	243536
1007600	20701304	200880
1007700	20953024	251720
1007800	21234504	281480
1007900	21516976	282472
1008000	21718848	201872
1008100	21944528	225680
1008200	22190048	245520
1008300	22471280	281232
1008400	22760448	289168
1008500	22966288	205840
1008600	23179072	212784
1008700	23437736	258664
1008800	23711776	274040
1008900	24003672	291896
1009000	24186696	183024
1009100	24425272	238576
1009200	24682696	257424
1009300	24966904	284208
1009400	25233008	266104
1009500	25436120	203112
1009600	25660808	224688
1009700	25922944	262136
1009800	26217320	294376
1009900	26463584	246264
