1000000	0
1000010	365
1000020	143
1000030	36
1000040	40
1000050	44
1000060	48
1000070	52
1000080	56
1000090	61
1000100	66
1000110	70
1000120	72
1000130	76
1000140	80
1000150	84
1000160	84
1000170	84
1000180	84
1000190	84
1000200	84
1000210	84
1000220	0
1000230	0
1000240	0
1000250	0
1000260	0
1000270	0
1000280	2
1000290	0
1000300	0
1000310	0
1000320	2
1000330	1
1000340	0
1000350	0
1000360	2
1000370	0
1000380	0
1000390	0
1000400	1
1000410	1
1000420	0
1000430	0
1000440	0
1000450	2
1000460	3
1000470	0
1000480	0
1000490	4
1000500	9
1000510	14
1000520	18
1000530	22
1000540	28
1000550	32
1000560	37
1000570	42
1000580	46
1000590	50
1000600	54
1000610	58
1000620	63
1000630	67
1000640	72
1000650	76
1000660	80
1000670	32
1000680	0
1000690	0
1000700	0
1000710	1
1000720	2
1000730	0
1000740	0
1000750	0
1000760	2
1000770	0
1000780	0
1000790	0
1000800	1
1000810	3
1000820	0
1000830	0
1000840	1
1000850	3
1000860	0
1000870	0
1000880	1
1000890	2
1000900	1
1000910	0
1000920	1
1000930	2
1000940	3
1000950	0
1000960	0
1000970	1
1000980	7
1000990	12
1001000	16
1001010	21
1001020	25
1001030	30
1001040	35
1001050	40
1001060	44
1001070	48
1001080	52
1001090	57
1001100	61
1001110	65
1001120	70
1001130	74
1001140	78
1001150	82
1001160	0
1001170	0
1001180	0
1001190	0
1001200	0
1001210	0
1001220	0
1001230	0
1001240	0
1001250	0
1001260	1
1001270	0
1001280	0
1001290	0
1001300	1
1001310	0
1001320	0
1001330	0
1001340	0
1001350	1
1001360	0
1001370	0
1001380	0
1001390	1
1001400	2
1001410	0
1001420	0
1001430	1
1001440	2
1001450	3
1001460	5
1001470	10
1001480	14
1001490	19
1001500	24
1001510	29
1001520	33
1001530	38
1001540	42
1001550	47
1001560	51
1001570	55
1001580	60
1001590	64
1001600	68
1001610	72
1001620	77
1001630	81
1001640	12
1001650	0
1001660	0
1001670	0
1001680	1
1001690	0
1001700	0
1001710	0
1001720	1
1001730	2
1001740	0
1001750	0
1001760	0
1001770	2
1001780	0
1001790	0
1001800	0
1001810	1
1001820	0
1001830	0
1001840	0
1001850	1
1001860	2
1001870	3
1001880	0
1001890	1
1001900	2
1001910	3
1001920	0
1001930	1
1001940	3
1001950	8
1001960	12
1001970	17
1001980	22
1001990	27
1002000	31
1002010	36
1002020	40
1002030	45
1002040	49
1002050	54
1002060	58
1002070	62
1002080	66
1002090	71
1002100	75
1002110	79
1002120	83
1002130	0
1002140	1
1002150	0
1002160	0
1002170	0
1002180	1
1002190	0
1002200	0
1002210	0
1002220	1
1002230	0
1002240	0
1002250	0
1002260	0
1002270	1
1002280	0
1002290	0
1002300	0
1002310	1
1002320	2
1002330	0
1002340	0
1002350	1
1002360	2
1002370	1
1002380	0
1002390	1
1002400	2
1002410	3
1002420	1
1002430	6
1002440	10
1002450	15
1002460	20
1002470	25
1002480	29
1002490	34
1002500	38
1002510	43
1002520	47
1002530	52
1002540	56
1002550	60
1002560	65
1002570	69
1002580	73
1002590	77
1002600	81
1002610	0
1002620	0
1002630	0
1002640	1
1002650	0
1002660	0
1002670	0
1002680	1
1002690	0
1002700	0
1002710	0
1002720	0
1002730	2
1002740	0
1002750	0
1002760	0
1002770	1
1002780	2
1002790	0
1002800	0
1002810	1
1002820	2
1002830	0
1002840	0
1002850	1
1002860	2
1002870	3
1002880	0
1002890	1
1002900	2
1002910	4
1002920	8
1002930	13
1002940	18
1002950	23
1002960	27
1002970	32
1002980	37
1002990	41
1003000	46
1003010	50
1003020	54
1003030	59
1003040	63
1003050	67
1003060	71
1003070	76
1003080	80
1003090	58
1003100	0
1003110	0
1003120	0
1003130	0
1003140	1
1003150	0
1003160	0
1003170	0
1003180	0
1003190	0
1003200	0
1003210	0
1003220	0
1003230	1
1003240	0
1003250	0
1003260	0
1003270	1
1003280	2
1003290	0
1003300	0
1003310	1
1003320	2
1003330	0
1003340	0
1003350	1
1003360	2
1003370	3
1003380	0
1003390	2
1003400	6
1003410	11
1003420	16
1003430	21
1003440	26
1003450	30
1003460	35
1003470	39
1003480	44
1003490	48
1003500	53
1003510	57
1003520	61
1003530	65
1003540	70
1003550	74
1003560	78
1003570	82
1003580	0
1003590	0
1003600	1
1003610	0
