1000000	0	0
1000100	18848	18848
1000200	75392	56544
1000300	167648	92256
1000400	294128	126480
1000500	469712	175584
1000600	672328	202616
1000700	912144	239816
1000800	1205528	293384
1000900	1516520	310992
1001000	1878848	362328
1001100	2279120	400272
1001200	2700224	421104
1001300	3187296	487072
1001400	3692224	504928
1001500	4230384	538160
1001600	4825336	594952
1001700	5397720	572384
1001800	5984736	587016
1001900	6590600	605864
1002000	7010216	419616
1002100	7419416	409200
1002200	7843496	424080
1002300	8333048	489552
1002400	8841696	508648
1002500	9388288	546592
1002600	9966128	577840
1002700	10551408	585280
1002800	11121312	569904
1002900	11640128	518816
1003000	12029984	389856
1003100	12433728	403744
1003200	12879136	445408
1003300	13382328	503192
1003400	13892712	510384
1003500	14455176	562464
1003600	15020616	565440
1003700	15586056	565440
1003800	16180016	593960
1003900	16605088	425072
1004000	17005112	400024
1004100	17423488	418376
1004200	17880800	457312
1004300	18396888	516088
1004400	18919176	522288
1004500	19482384	563208
1004600	20069648	587264
1004700	20626656	557008
1004800	21167544	540888
1004900	21528384	360840
1005000	21942544	414160
1005100	22369600	427056
1005200	22855680	486080
1005300	23374000	518320
1005400	23911168	537168
1005500	24484048	572880
1005600	25040560	556512
1005700	25627080	586520
1005800	26073976	446896
1005900	26447960	373984
1006000	26879976	432016
1006100	27321912	441936
1006200	27825848	503936
1006300	28357312	531464
1006400	28909360	552048
1006500	29486208	576848
1006600	30043464	557256
1006700	30611632	568168
1006800	30961312	349680
1006900	31372000	410688
1007000	31804512	432512
1007100	32267776	463264
1007200	32797256	529480
1007300	33336904	539648
1007400	33906808	569904
1007500	34460592	553784
1007600	35044384	583792
1007700	35516824	472440
1007800	35881384	364560
1007900	36304968	423584
1008000	36755584	450616
1008100	37236456	480872
1008200	37783544	547088
1008300	38333856	550312
1008400	38897560	563704
1008500	39457544	559984
1008600	40027944	570400
1008700	40402672	374728
1008800	40790296	387624
1008900	41239672	449376
1009000	41696488	456816
1009100	42206624	510136
1009200	42762888	556264
1009300	43329816	566928
1009400	43880872	551056
1009500	44459952	579080
1009600	44951736	491784
1009700	45321504	369768
1009800	45722024	400520
1009900	46189504	467480
