1000000	0	0
1000100	2480	2480
1000200	8928	6448
1000300	18848	9920
1000400	36208	17360
1000500	54560	18352
1000600	76880	22320
1000700	103168	26288
1000800	133424	30256
1000900	167648	34224
1001000	216008	48360
1001100	259160	43152
1001200	306280	47120
1001300	357368	51088
1001400	412424	55056
1001500	471448	59024
1001600	534440	62992
1001700	609584	75144
1001800	690680	81096
1001900	766568	75888
1002000	846424	79856
1002100	930248	83824
1002200	1018040	87792
1002300	1111040	93000
1002400	1211232	100192
1002500	1314648	103416
1002600	1422776	108128
1002700	1535120	112344
1002800	1649448	114328
1002900	1766504	117056
1003000	1886288	119784
1003100	2008800	122512
1003200	2118168	109368
1003300	2184136	65968
1003400	2269448	85312
1003500	2347072	77624
1003600	2425936	78864
1003700	2508768	82832
1003800	2595568	86800
1003900	2686336	90768
1004000	2782064	95728
1004100	2884240	102176
1004200	2989888	105648
1004300	3100496	110608
1004400	3215320	114824
1004500	3332624	117304
1004600	3452408	119784
1004700	3574176	121768
1004800	3699168	124992
1004900	3828624	129456
1005000	3902280	73656
1005100	3979408	77128
1005200	4056288	76880
1005300	4137136	80848
1005400	4222696	85560
1005500	4315944	93248
1005600	4417128	101184
1005700	4523024	105896
1005800	4626688	103664
1005900	4732336	105648
1006000	4841952	109616
1006100	4957024	115072
1006200	5076560	119536
1006300	5198576	122016
1006400	5323072	124496
1006500	5449800	126728
1006600	5555448	105648
1006700	5627864	72416
1006800	5706976	79112
1006900	5789808	82832
1007000	5881072	91264
1007100	5972088	91016
1007200	6063848	91760
1007300	6159576	95728
1007400	6262744	103168
1007500	6369632	106888
1007600	6440808	71176
1007700	6502560	61752
1007800	6565056	62496
1007900	6631024	65968
1008000	6700960	69936
1008100	6774864	73904
1008200	6855216	80352
1008300	6946976	91760
1008400	7042456	95480
1008500	7133224	90768
1008600	7227960	94736
1008700	7326664	98704
1008800	7429584	102920
1008900	7538456	108872
1009000	7651792	113336
1009100	7769344	117552
1009200	7889872	120528
1009300	8012632	122760
1009400	8138120	125488
1009500	8265592	127472
1009600	8343712	78120
1009700	8418112	74400
1009800	8498960	80848
1009900	8585760	86800
