1000000	0	0
1000100	18848	18848
1000200	76880	58032
1000300	167648	90768
1000400	303056	135408
1000500	471448	168392
1000600	672328	200880
1000700	930248	257920
1000800	1205528	275280
1000900	1527928	322400
1001000	1893728	365800
1001100	2279120	385392
1001200	2724776	445656
1001300	3196720	471944
1001400	3692224	495504
1001500	4252208	559984
1001600	4827816	575608
1001700	5393008	565192
1001800	5976800	583792
1001900	6562328	585528
1002000	6985664	423336
1002100	7394368	408704
1002200	7826136	431768
1002300	8321640	495504
1002400	8835000	513360
1002500	9376880	541880
1002600	9951000	574120
1002700	10518920	567920
1002800	11099488	580568
1002900	11603176	503688
1003000	11973688	370512
1003100	12405456	431768
1003200	12860288	454832
1003300	13346616	486328
1003400	13896184	549568
1003500	14454680	558496
1003600	14999288	544608
1003700	15567208	567920
1003800	16141576	574368
1003900	16533912	392336
1004000	16933440	399528
1004100	17361240	427800
1004200	17851288	490048
1004300	18355720	504432
1004400	18892888	537168
1004500	19459816	566928
1004600	20018560	558744
1004700	20597392	578832
1004800	21096616	499224
1004900	21469112	372496
1005000	21907576	438464
1005100	22353728	446152
1005200	22848240	494512
1005300	23395328	547088
1005400	23950352	555024
1005500	24491736	541384
1005600	25060648	568912
1005700	25623856	563208
1005800	26010488	386632
1005900	26407536	397048
1006000	26840048	432512
1006100	27337288	497240
1006200	27838992	501704
1006300	28381120	542128
1006400	28949040	567920
1006500	29505552	556512
1006600	30087608	582056
1006700	30541696	454088
1006800	30915184	373488
1006900	31355880	440696
1007000	31807984	452104
1007100	32302744	494760
1007200	32854048	551304
1007300	33408824	554776
1007400	33956656	547832
1007500	34529536	572880
1007600	35076128	546592
1007700	35454576	378448
1007800	35857328	402752
1007900	36290088	432760
1008000	36790304	500216
1008100	37297960	507656
1008200	37838104	540144
1008300	38413960	575856
1008400	38973200	559240
1008500	39537648	564448
1008600	39987024	449376
1008700	40363488	376464
1008800	40804432	440944
1008900	41262488	458056
1009000	41757744	495256
1009100	42310536	552792
1009200	42865312	554776
1009300	43423064	557752
1009400	43996688	573624
1009500	44519968	523280
1009600	44898664	378696
1009700	45307368	408704
1009800	45741120	433752
1009900	46243816	502696
