1000000	0
1000010	0
1000020	0
1000030	0
1000040	0
1000050	0
1000060	0
1000070	0
1000080	0
1000090	0
1000100	10
1000110	0
1000120	0
1000130	0
1000140	2
1000150	14
1000160	0
1000170	0
1000180	1
1000190	12
1000200	5
1000210	0
1000220	0
1000230	0
1000240	0
1000250	0
1000260	0
1000270	0
1000280	0
1000290	0
1000300	0
1000310	0
1000320	0
1000330	0
1000340	0
1000350	0
1000360	0
1000370	0
1000380	0
1000390	0
1000400	0
1000410	0
1000420	0
1000430	0
1000440	0
1000450	0
1000460	0
1000470	0
1000480	0
1000490	0
1000500	0
1000510	0
1000520	0
1000530	0
1000540	0
1000550	0
1000560	0
1000570	0
1000580	0
1000590	0
1000600	0
1000610	0
1000620	0
1000630	0
1000640	0
1000650	0
1000660	0
1000670	0
1000680	0
1000690	0
1000700	0
1000710	0
1000720	0
1000730	0
1000740	0
1000750	0
1000760	0
1000770	0
1000780	0
1000790	0
1000800	0
1000810	0
1000820	0
1000830	0
1000840	0
1000850	0
1000860	0
1000870	0
1000880	0
1000890	0
1000900	0
1000910	0
1000920	0
1000930	0
1000940	0
1000950	0
1000960	0
1000970	0
1000980	0
1000990	0
1001000	0
1001010	0
1001020	0
1001030	0
1001040	0
1001050	0
1001060	0
1001070	0
1001080	0
1001090	0
1001100	1
1001110	0
1001120	0
1001130	0
1001140	1
1001150	1
1001160	0
1001170	0
1001180	1
1001190	1
1001200	0
1001210	0
1001220	0
1001230	1
1001240	0
1001250	0
1001260	0
1001270	1
1001280	1
1001290	0
1001300	0
1001310	1
1001320	1
1001330	0
1001340	0
1001350	1
1001360	1
1001370	0
1001380	0
1001390	0
1001400	1
1001410	1
1001420	0
1001430	0
1001440	1
1001450	1
1001460	0
1001470	0
1001480	1
1001490	1
1001500	1
1001510	0
1001520	1
1001530	1
1001540	2
1001550	4
1001560	0
1001570	1
1001580	2
1001590	8
1001600	10
1001610	6
1001620	4
1001630	9
1001640	17
1001650	26
1001660	22
1001670	20
1001680	17
1001690	26
1001700	30
1001710	36
1001720	40
1001730	41
1001740	40
1001750	38
1001760	37
1001770	36
1001780	47
1001790	50
1001800	54
1001810	57
1001820	61
1001830	63
1001840	66
1001850	68
1001860	71
1001870	73
1001880	73
1001890	75
1001900	75
1001910	21
1001920	0
1001930	0
1001940	0
1001950	1
1001960	0
1001970	0
1001980	0
1001990	2
1002000	0
1002010	0
1002020	0
1002030	0
1002040	0
1002050	0
1002060	0
1002070	0
1002080	1
1002090	0
1002100	0
1002110	1
1002120	1
1002130	0
1002140	0
1002150	0
1002160	2
1002170	0
1002180	0
1002190	0
1002200	0
1002210	0
1002220	0
1002230	0
1002240	1
1002250	1
1002260	0
1002270	0
1002280	0
1002290	2
1002300	0
1002310	0
1002320	0
1002330	1
1002340	0
1002350	0
1002360	1
1002370	0
1002380	0
1002390	0
1002400	0
1002410	1
1002420	1
1002430	0
1002440	0
1002450	2
1002460	4
1002470	1
1002480	0
1002490	1
1002500	4
1002510	7
1002520	6
1002530	1
1002540	2
1002550	4
1002560	11
1002570	15
1002580	13
1002590	9
1002600	15
1002610	20
1002620	28
1002630	30
1002640	29
1002650	27
1002660	24
1002670	33
1002680	36
1002690	42
1002700	45
1002710	51
1002720	50
1002730	50
1002740	49
1002750	50
1002760	49
1002770	48
1002780	49
1002790	56
1002800	64
1002810	66
1002820	69
1002830	71
1002840	74
1002850	76
1002860	79
1002870	0
1002880	1
1002890	0
1002900	0
1002910	0
1002920	2
1002930	0
1002940	0
1002950	0
1002960	2
1002970	0
1002980	0
1002990	0
1003000	0
1003010	0
1003020	0
1003030	0
1003040	1
1003050	1
1003060	0
1003070	0
1003080	0
1003090	2
1003100	0
1003110	0
1003120	1
1003130	1
1003140	0
1003150	0
1003160	0
1003170	1
1003180	0
1003190	0
1003200	0
1003210	0
1003220	2
1003230	0
1003240	0
1003250	0
1003260	1
1003270	0
1003280	0
1003290	1
1003300	1
1003310	0
1003320	0
1003330	0
1003340	1
1003350	0
1003360	0
1003370	0
1003380	0
1003390	3
1003400	0
1003410	0
1003420	1
1003430	2
1003440	6
1003450	1
1003460	0
1003470	1
1003480	3
1003490	12
1003500	8
1003510	3
1003520	8
1003530	12
1003540	22
1003550	23
1003560	21
1003570	17
1003580	22
1003590	28
1003600	33
1003610	38
1003620	41
1003630	40
1003640	38
1003650	37
1003660	36
1003670	41
1003680	49
1003690	52
1003700	56
1003710	59
1003720	62
1003730	64
1003740	68
1003750	70
1003760	72
1003770	72
1003780	73
1003790	74
1003800	76
1003810	0
1003820	0
1003830	0
1003840	0
1003850	2
1003860	0
1003870	0
1003880	0
1003890	1
1003900	0
1003910	0
1003920	0
1003930	2
1003940	0
1003950	0
1003960	0
1003970	0
1003980	0
1003990	0
1004000	0
1004010	0
1004020	1
1004030	0
1004040	0
1004050	0
1004060	1
1004070	0
1004080	0
1004090	0
1004100	2
1004110	0
1004120	0
1004130	1
1004140	0
1004150	0
1004160	0
1004170	0
1004180	1
1004190	1
1004200	0
1004210	0
1004220	0
1004230	2
1004240	0
1004250	0
1004260	0
1004270	1
1004280	0
1004290	0
1004300	1
1004310	0
1004320	0
1004330	0
1004340	0
1004350	1
1004360	4
1004370	1
1004380	0
1004390	1
1004400	2
1004410	9
1004420	6
1004430	2
1004440	1
1004450	4
1004460	12
1004470	16
1004480	13
1004490	9
1004500	15
1004510	21
1004520	28
1004530	32
1004540	30
1004550	28
1004560	27
1004570	34
1004580	38
1004590	42
1004600	46
1004610	50
1004620	52
1004630	52
1004640	51
1004650	52
1004660	52
1004670	52
1004680	52
1004690	52
1004700	56
1004710	65
1004720	69
1004730	71
1004740	74
1004750	76
1004760	13
1004770	0
1004780	0
1004790	0
1004800	0
1004810	0
1004820	1
1004830	0
1004840	0
1004850	0
1004860	0
1004870	0
1004880	0
1004890	0
1004900	0
1004910	0
1004920	0
1004930	0
1004940	1
1004950	0
1004960	0
1004970	0
1004980	0
1004990	1
1005000	0
1005010	0
1005020	1
1005030	0
1005040	0
1005050	0
1005060	0
1005070	1
1005080	0
1005090	0
1005100	0
1005110	0
1005120	0
1005130	0
1005140	1
1005150	1
1005160	1
1005170	0
1005180	0
1005190	1
1005200	1
1005210	0
1005220	0
1005230	0
1005240	1
1005250	0
1005260	0
1005270	1
1005280	2
1005290	1
1005300	0
1005310	0
