1000000	0	0
1000100	18848	18848
1000200	59768	40920
1000300	111600	51832
1000400	187488	75888
1000500	310000	122512
1000600	460288	150288
1000700	646288	186000
1000800	888088	241800
1000900	1148488	260400
1001000	1418560	270072
1001100	1718640	300080
1001200	2017480	298840
1001300	2224312	206832
1001400	2470080	245768
1001500	2769912	299832
1001600	3086856	316944
1001700	3456872	370016
1001800	3861856	404984
1001900	4283704	421848
1002000	4711752	428048
1002100	5122440	410688
1002200	5472864	350424
1002300	5771952	299088
1002400	6135272	363320
1002500	6509752	374480
1002600	6926392	416640
1002700	7402552	476160
1002800	7886152	483600
1002900	8364296	478144
1003000	8865504	501208
1003100	9350096	484592
1003200	9667040	316944
1003300	10038296	371256
1003400	10442040	403744
1003500	10869096	427056
1003600	11364600	495504
1003700	11873496	508896
1003800	12410664	537168
1003900	12934440	523776
1004000	13461440	527000
1004100	13886264	424824
1004200	14238920	352656
1004300	14661264	422344
1004400	15088320	427056
1004500	15571672	483352
1004600	16092720	521048
1004700	16629888	537168
1004800	17178960	549072
1004900	17717120	538160
1005000	18263960	546840
1005100	18607688	343728
1005200	19011680	403992
1005300	19438488	426808
1005400	19902248	463760
1005500	20424288	522040
1005600	20952528	528240
1005700	21516480	563952
1005800	22064808	548328
1005900	22631488	566680
1006000	23057056	425568
1006100	23435008	377952
1006200	23856856	421848
1006300	24295816	438960
1006400	24807440	511624
1006500	25325016	517576
1006600	25874088	549072
1006700	26455648	581560
1006800	27007448	551800
1006900	27540400	532952
1007000	27902480	362080
1007100	28309200	406720
1007200	28733280	424080
1007300	29224072	490792
1007400	29731480	507408
1007500	30273608	542128
1007600	30835576	561968
1007700	31393080	557504
1007800	31973152	580072
1007900	32391776	418624
1008000	32790560	398784
1008100	33196784	406224
1008200	33659800	463016
1008300	34157784	497984
1008400	34674368	516584
1008500	35243528	569160
1008600	35813928	570400
1008700	36384080	570152
1008800	36928440	544360
1008900	37295480	367040
1009000	37697240	401760
1009100	38124048	426808
1009200	38621040	496992
1009300	39119520	498480
1009400	39677520	558000
1009500	40232048	554528
1009600	40802696	570648
1009700	41361192	558496
1009800	41812800	451608
1009900	42206624	393824
